Abreviatura	Autor	Biblioteca depositada	CNPJ/Código Governamental Internacional do Financiador	Data de Defesa	Descrição	Expectativa de Atuação	Idioma	Keywords	Linha de Pesquisa	Mesma área de Atuação?	Número de Meses	O orientador principal compôs a banca do discente?	Orientador	Palavras-chave	Produção Associada	Programa	Projeto de Pesquisa	Páginas	Subtipo da Produção	Tipo da Produção	Tipo de Instituição	Tipo de Trabalho de Conclusão	Tipo de Vínculo Empregatício	Título	Volume	Área de Concentração
MARTINS, J. C.	JULIANA CAVALINI MARTINS	Unesp Bauru	889834000108.0	22/02/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Dialogic architecture. Social Housing. Rehabilitation of buildings. Consolidated urban center.	TEORIA, HISTÓRIA E PROJETO	Sim	6.0	Sim	ROSIO FERNANDEZ BACA SALCEDO	Arquitetura Dialógica. Habitação de Interesse Social. Reabilitação de edifícios. Centro urbano consolidado.		33004056090P3	Arquitetura e dialogias: projeto, construção e uso social	165.0			Empresa Privada	DISSERTAÇÃO	CLT	HABITAÇÃO SOCIAL EM CENTROS URBANOS CONSOLIDADOS: ANÁLISE DIALÓGICA DESDE O PERCURSO DO PROJETO AO USO SOCIAL: SÃO PAULO (BRASIL) E ROMA (ITÁLIA)	1	ARQUITETURA E URBANISMO
PRADO, B. B.	BRUNA DE BRITO PRADO	Biblioteca da Unesp		14/09/2016		Outros	PORTUGUES	Micro accessibility index;Pedestrian;School areas	PLANEJAMENTO E AVALIAÇÃO DO AMBIENTE CONSTRUÍDO	Sim		Sim	RENATA CARDOSO MAGAGNIN	Índice de microacessibilidade;Pedestre;Áreas escolares		33004056090P3	Os desafios da mobilidade urbana na cidade contemporânea	217.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Servidor Público	INSTRUMENTO PARA AVALIAR A MICROACESSIBILIDADE DO PEDESTRE NO ENTORNO DE ÁREAS ESCOLARES	1	ARQUITETURA E URBANISMO
MAIA, G. C.	GIOVANNA CARRARO MAIA			14/09/2016			PORTUGUES	Historical garden;São Paulo State western;conservation charters;railroad	TEORIA, HISTÓRIA E PROJETO	Sim		Sim	MARTA ENOKIBARA	Jardim histórico;oeste paulista;cartas patrimoniais;ferrovia		33004056090P3	Saberes técnicos e teóricos sobre a cidade, entre Europa e as Américas: profissionais, ideias e técnicas na consolidação de uma cultura urbana no Estado de São Paulo	194.0				DISSERTAÇÃO		JARDINS HISTÓRICOS: Definições e Parâmetros. Os Jardins do Oeste Paulista como Estudo de Caso	1	ARQUITETURA E URBANISMO
GULINELLI, E. L.	ERICA LEMOS GULINELLI	Biblioteca da UNESP	889834000108.0	29/02/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Sanitation. Infrastructure;Urban water;Urban history. Bauru	TEORIA, HISTÓRIA E PROJETO	Sim	24.0	Sim	NILSON GHIRARDELLO	Saneamento. Infraestrutura.;Águas urbanas;História urbana. Bauru		33004056090P3	Formação urbana paulista do Século XIX: café e ferrovia	182.0			Empresa Privada	DISSERTAÇÃO	CLT	O SANEAMENTO E AS ÁGUAS DE BAURU: UMA PERSPECTIVA HISTÓRICA (1896 -1940)	1	ARQUITETURA E URBANISMO
MORAES, E. H.	EWERTON HENRIQUE DE MORAES	Bauru- UNESP	43828151000145.0	12/02/2016	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE SAO PAULO - Bolsa de Iniciação Cientifica		PORTUGUES	CONDEPHAAT, Memory, Railway Heritage, Preservation Practices, Heritage Preservation.	TEORIA, HISTÓRIA E PROJETO	Sim	18.0	Sim	EDUARDO ROMERO DE OLIVEIRA	CONDEPHAAT, Memória, Patrimônio Ferroviário, Práticas de Preservação, Tombamento (Preservação).		33004056090P3	Memória Ferroviária (1868-1971)	177.0				DISSERTAÇÃO		OS BENS FERROVIÁRIOS NOS TOMBAMENTOS DO ESTADO DE SÃO PAULO (1969 ? 1984) BAURU 2016	1	ARQUITETURA E URBANISMO
ROSSI, M.	MARIANA ROSSI	Biblioteca da Unesp		14/09/2016			PORTUGUES	Landscape;Contemporary city;Closed urbanization	TEORIA, HISTÓRIA E PROJETO	Sim		Sim	NORMA REGINA TRUPPEL CONSTANTINO	Paisagem;Cidade contemporânea;Urbanização fechada		33004056090P3	A construção da paisagem urbana	175.0				DISSERTAÇÃO		PAISAGENS E MUROS: UM OLHAR SOBRE A URBANIZAÇÃO FECHADA NA ZONA SUL DE BAURU 	1	ARQUITETURA E URBANISMO
RIOLI, T. O.	THYSSIE ORTOLANI RIOLI	Biblioteca da Unesp		16/09/2016			PORTUGUES	School patio;Environmental quality;Early childhood education schools;Evaluation index	PLANEJAMENTO E AVALIAÇÃO DO AMBIENTE CONSTRUÍDO	Sim		Sim	MARIA SOLANGE GURGEL DE CASTRO FONTES	Pátio escolar;Qualidade do ambiente;Escolas de educação infantil;Índice de avaliação		33004056090P3	Qualidade térmica urbana	105.0				DISSERTAÇÃO		Pátio escolar coberto: a qualidade ambiental, estética e funcional em escolas de educação infantil.	1	ARQUITETURA E URBANISMO
MONTANHEIRO, F. P.	FABIANA PADILHA MONTANHEIRO	Biblioteca da UNESP	889834000108.0	03/03/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	elderly;PMV;comfort index;thermal sensation	PLANEJAMENTO E AVALIAÇÃO DO AMBIENTE CONSTRUÍDO	Sim	12.0	Sim	JOAO ROBERTO GOMES DE FARIA	idosos;PMV;índices de conforto;sensação térmica.		33004056090P3	Modelagem computacional do clima urbano de cidades brasileiras de médio porte	82.0			Empresa Privada	DISSERTAÇÃO	CLT	PERCEPÇÃO TÉRMICA DE IDOSOS	1	ARQUITETURA E URBANISMO
MANCINI, B. F.	BRUNO FABRI MANCINI	Biblioteca da Unesp	889834000108.0	06/09/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social		PORTUGUES	Gated communities;Urban landscape;Segregation;Social distinction	TEORIA, HISTÓRIA E PROJETO	Sim	24.0	Sim	CLAUDIO SILVEIRA AMARAL	Condomínio fechado;Paisagem urbana;Segregação;Distinção social		33004056090P3	Metodologia e ensino do projeto na Arquitetura e no Urbanismo	263.0				DISSERTAÇÃO		SEGREGAÇÃO E DISTINÇÃO SOCIAL NA ARQUITETURA RESIDENCIAL DA REGIÃO METROPOLITANA DE SÃO PAULO. O CONDOMÍNIO CLUBE ?AUGE HOME RESORT?	1	ARQUITETURA E URBANISMO
PINTO, E. S.	EDUARDO DA SILVA PINTO	Biblioteca da Unesp		16/09/2016		Outros	PORTUGUES	Earthen architecture and construction;rammed earth;soil-cement;physical and mechanical characterization	PLANEJAMENTO E AVALIAÇÃO DO AMBIENTE CONSTRUÍDO	Sim		Sim	OBEDE BORGES FARIA	Arquitetura e construção com terra;taipa, solo-cimento;caracterização física e mecânica		33004056090P3	Arquitetura e construção com terra, como alternativa de produção de ambientes construídos mais sustentáveis	209.0			Empresa Privada	DISSERTAÇÃO	CLT	SOLO-CIMENTO COMPACTADO: PROPOSTA DE MÉTODOS DE ENSAIO PARA DOSAGEM E CARACTERIZAÇÃO FÍSICA E MECÂNICA	1	ARQUITETURA E URBANISMO
PICCINATO JUNIOR, D.	DIRCEU PICCINATO JUNIOR	Pontifícia Universidade Católica de Campinas	43828151000145.0	15/12/2016	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE SAO PAULO - Auxílio à Pesquisa - Regular		PORTUGUES	Terra urbana. Patrimônio religioso. Aforamento, enfiteuse ou emprazamento. Urbanização. Bispado do Ribeirão Preto. Senhorio. Enfiteuta ou foreiro.	HISTÓRIA DO PENSAMENTO URBANÍSTICO	Sim	48.0	Sim	IVONE SALGADO	Terra urbana. Patrimônio religioso. Aforamento, enfiteuse ou emprazamento. Urbanização. Bispado do Ribeirão Preto. Senhorio. Enfiteuta ou foreiro.		33006016010P0	SUSTENTABILIDADE NO AMBIENTE CONSTRUÍDO: ESTUDOS DA REGIÃO DE SOUSAS E JOAQUIM EGÍDIO EM CAMPINAS SP	358.0				TESE		"	EM CHÃO URBANO, O SENHORIO É SANTO: URBANIZAÇÃO E AFORAMENTO DE TERRAS NO BISPADO DO RIBEIRÃO PRETO ENTRE O BRASIL IMPÉRIO E A PRIMEIRA REPÚBLICA"	1	URBANISMO
PALOMAR, V. M.	VILMA MERLI PALOMAR	Pontifícia Universidade Católica de Campinas	889834000108.0	18/02/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Bolsas)		PORTUGUES	Urbanism, Tourism, Viracopos International Airport, Public Policy, Campinas, Urban Renewal.	REQUALIFICAÇÃO URBANA	Sim	24.0	Sim	WILSON RIBEIRO DOS SANTOS JUNIOR	Urbanismo, Turismo, Aeroporto Internacional de Viracopos, Políticas Públicas, Campinas, Requalificação Urbana		33006016010P0	Sistemas de espaços livres, projetos estratégicos e a forma urbana em territórios da Região Metropolitana de Campinas. O Arco Sudoeste e a expansão do Aeroporto de Viracopos	81.0				DISSERTAÇÃO		A AMPLIAÇÃO DO AEROPORTO INTERNACIONAL DE VIRACOPOS E AS NOVAS DEMANDAS PARA O TURISMO EM CAMPINAS	1	URBANISMO
LIMA, A. D. S. O.	ANGELICA DAYANE SENA DE OLIVEIRA LIMA	Pontifícia Universidade Católica de Campinas	889834000108.0	28/06/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Bolsas)		PORTUGUES	Environmental legislation, clear, linear parks, Campinas	REQUALIFICAÇÃO URBANA	Sim	24.0	Sim	DENIO MUNIA BENFATTI	legislação ambiental, espaço livre, parques lineares, Campinas		33006016010P0	Cidades litorâneas, forma urbana e sistema de espaços livres: Vitória - ES, Salvador - BA, Maceio - AL, Santos - SP e Recife -PE	161.0				DISSERTAÇÃO		A LEGISLAÇÃO AMBIENTAL E O SISTEMA DE ESPAÇOS LIVRES EM CAMPINAS - UM ESTUDO SOBRE AS PROPOSTAS DE PARQUES LINEARES DA CIDADE	1	URBANISMO
ALEXANDRE, A. S.	ALESSANDRA SALVADOR ALEXANDRE	Pontifícia Universidade Católica de Campinas	889834000108.0	02/02/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Taxas)		PORTUGUES	Planning. School. City.	HISTÓRIA DO PENSAMENTO URBANÍSTICO	Sim	24.0	Sim	LUIZ AUGUSTO MAIA COSTA	Planejamento. Escola. Cidade.		33006016010P0	O Pontal do Paranapanema e a formação da rede urbana do extremo oeste paulista. 1921 - 2010	196.0				DISSERTAÇÃO		AS ESCOLAS PÚBLICAS NA CONFORMAÇÃO DA CIDADE SUSTENTÁVEL: ARTUR NOGUEIRA UM ESTUDO DE CASO. CAMPINAS 2016	1	URBANISMO
MINNICELLI, J. L. P. G.	JOAO LUIZ PORTOLAN GALVAO MINNICELLI	Pontifícia Universidade Católica de Campinas	46020301000188.0	12/12/2016	PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS - BOLSA CAPACITAÇÃO DOCENTE/FUNCIONAL		PORTUGUES	Urban Occupations;Popular Movement for Housing;Right to Housing;repossession;Urban Law.	GESTÃO URBANA	Sim	48.0	Sim	JONATHAS MAGALHAES PEREIRA DA SILVA	Ocupações Urbanas;Movimento Popular por Moradia;Direito à Moradia;reintegração de posse;Direito Urbanístico.		33006016010P0	OS PAPEIS DOS INVESTIMENTOS PÚBLICOS: UMA ANALISE DO SISTEMA DE ESPAÇOS LIVRES E DA HABITAÇÃO DE INTERESSE SOCIAL NA CONSTITUIÇÃO DA FORMA URBANA	352.0				TESE		Conflitos Fundiários Urbanos Coletivos e Justiça	1	URBANISMO
SCIOTA, A. A.	ALESSANDRA ARGENTON SCIOTA	Pontifícia Universidade Católica de Campinas	889834000108.0	12/12/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Taxas)		PORTUGUES	Condominium;Closed Parcels, Landscape transformario, Urban Mobility, Urban Desenho Urbano.	GESTÃO URBANA	Sim	48.0	Sim	JONATHAS MAGALHAES PEREIRA DA SILVA	Condomínio Horizontal;Loteamento Fechado, Transformação da Paisagem;Mobilidade Urbana, Desenho Urbano.		33006016010P0	OS PAPEIS DOS INVESTIMENTOS PÚBLICOS: UMA ANALISE DO SISTEMA DE ESPAÇOS LIVRES E DA HABITAÇÃO DE INTERESSE SOCIAL NA CONSTITUIÇÃO DA FORMA URBANA	238.0				TESE		CRITÉRIOS DE AVALIAÇÃO DE DESENHO URBANO EM MODELOS DE SEGREGAÇÃO SOCIOESPACIAL	1	URBANISMO
NUNES, C. G.	CAROLINA GONCALVES NUNES	Pontifícia Universidade Católica de Campinas	889834000108.0	17/02/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Bolsas)		PORTUGUES	training paths, border conflicts between São Paulo and Minas Gerais, rural neighborhoods, economy mixed and growth urban	HISTÓRIA DO PENSAMENTO URBANÍSTICO	Sim	24.0	Sim	IVONE SALGADO	formação de caminhos, conflitos de divisa entre São Paulo e Minas Gerais, bairros rurais, economia mista e crescimento urbano.		33006016010P0	O HIGIENISMO NA CONFIGURAÇÃO URBANA DA SÃO PAULO IMPERIAL - A OBRA DE CARL FRIEDERICH JOSEPH RATH.	205.0				DISSERTAÇÃO		FORMAÇÃO DO TERRITÓRIO E ESPAÇO URBANO DE BRAGANÇA PAULISTA: DOS PRIMÓRDIOS À 1830.	1	URBANISMO
FONT, T. G.	THIAGO GUEDES FONT	Pontifícia Universidade Católica de Campinas	889834000108.0	13/06/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Bolsas)		PORTUGUES	Campinas , Centro, New Centralities , Urban Mobility, Public Transport Terminal .	HISTÓRIA DO PENSAMENTO URBANÍSTICO	Sim	24.0	Sim	LUIZ AUGUSTO MAIA COSTA	Campinas, Centro, Novas Centralidades, Mobilidade Urbana, Terminais de Transporte Coletivo.		33006016010P0	O Pontal do Paranapanema e a formação da rede urbana do extremo oeste paulista. 1921 - 2010	273.0				DISSERTAÇÃO		NOVAS CENTRALIDADES DE CAMPINAS: TERMINAIS DE TRANSPORTE PÚBLICO E MOBILIDADE URBANA Dissertação	1	URBANISMO
FRAU, F. M.	FERNANDA MARAFON FRAU	Pontifícia Universidade Católica de Campinas	889834000108.0	04/02/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Taxas)		PORTUGUES	Conjunto Nacional, Modern Architecture, David Libeskind.	REQUALIFICAÇÃO URBANA	Sim	24.0	Sim	MANOEL LEMES DA SILVA NETO	Conjunto Nacional, Arquitetura Moderna, David Libeskind.		33006016010P0	Razões e consequências possíveis da adoção do território usado-praticado como categoria central da planificação espacial	265.0				DISSERTAÇÃO		O Conjunto Nacional: entre arquitetura e urbanismo modernos	1	URBANISMO
ALMEIDA, A. C. D.	ANA CAROLINA DIONESIO DE ALMEIDA	Pontifícia Universidade Católica de Campinas	889834000108.0	07/12/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Bolsas)		PORTUGUES	Termos de indexação: Minas Gerais, Comarca do Rio das Mortes, Campanha da Princesa, farming activities, Minas Gerais South.	HISTÓRIA DO PENSAMENTO URBANÍSTICO	Sim	24.0	Sim	RENATA BAESSO PEREIRA	Minas Gerais, Comarca do Rio das Mortes, Campanha da Princesa, desmembramentos, sul de Minas, atividades agropastoris.		33006016010P0	Entre o rural e o urbano: propriedade fundiária e casas senhoriais em Campinas e região (1732-1930)	169.0				DISSERTAÇÃO		ORMAÇÃO DO TERRITÓRIO SUL MINEIRO: NÚCLEOS URBANOS, FAZENDAS E CAMINHOS	1	URBANISMO
PERA, C. K. L.	CAROLINE KROBATH LUZ PERA	Pontifícia Universidade Católica de Campinas	889834000108.0	04/02/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Bolsas)		PORTUGUES	Urban sprawl, city legal limit, metropolitan region of Campinas, urban legislation, urban space production logic	GESTÃO URBANA	Sim	24.0	Sim	LAURA MACHADO DE MELLO BUENO	Expansão urbana, Perímetro urbano, Região Metropolitana de Campinas, legislação urbanística, lógicas de produção do espaço urbano.		33006016010P0	Mudanças climáticas, uso e forma da ocupação urbana e os conflitos socioespaciais: estudos para adaptação	224.0				DISSERTAÇÃO		PROCESSO CONTEMPORÂNEO DE EXPANSÃO URBANA: LEGISLAÇÃO URBANÍSTICA E LÓGICAS DE PRODUÇÃO DO ESPAÇO URBANO - ESTUDO DA REGIÃO METROPOLITANA DE CAMPINAS	1	URBANISMO
DIAS, L. V. G.	LUCIANA VALIN GONCALVES DIAS	Pontifícia Universidade Católica de Campinas	889834000108.0	12/12/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Taxas)		PORTUGUES	Urban Planning. Urban Space. Cartography. Urban Morphology. Poços de Caldas (MG).	HISTÓRIA DO PENSAMENTO URBANÍSTICO	Sim	24.0	Sim	RENATA BAESSO PEREIRA	Planejamento Urbano. Espaço Urbano. Cartografia. Morfologia Urbana. Poços de Caldas (MG).		33006016010P0	Entre o rural e o urbano: propriedade fundiária e casas senhoriais em Campinas e região (1732-1930)	163.0				DISSERTAÇÃO		UM ESTUDO DE MORFOLOGIA URBANA DA CIDADE DE POÇOS DE CALDAS	1	URBANISMO
MAGALHÃES, N. C. T.	NATALIA CRISTINA TRIPOLI MAGALHAES	Pontifícia Universidade Católica de Campinas	889834000108.0	16/02/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Bolsas)		PORTUGUES	analysis method, urban land policy, hardware, urban management, urban planning.	GESTÃO URBANA	Sim	24.0	Sim	JONATHAS MAGALHAES PEREIRA DA SILVA	método de análise, política de solo urbano, suporte físico, gestão urbana, planejamento urbano.		33006016010P0	OS PAPEIS DOS INVESTIMENTOS PÚBLICOS: UMA ANALISE DO SISTEMA DE ESPAÇOS LIVRES E DA HABITAÇÃO DE INTERESSE SOCIAL NA CONSTITUIÇÃO DA FORMA URBANA	126.0				DISSERTAÇÃO		UNIDADES MORFO-TERRITORIAIS: ESTRATÉGIAS DE ENTENDIMENTO DOS PROCESSOS DE PRODUÇÃO DA FORMA URBANA.	1	URBANISMO
SANTOS, H. V.	HELENA VILELA SANTOS	Pontifícia Universidade Católica de Campinas	889834000108.0	17/02/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Bolsas)		PORTUGUES	cultural heritage, public spaces, Barra Mansa, Santiago de Cuba, heritage management	GESTÃO URBANA	Sim	24.0	Sim	MARIA CRISTINA DA SILVA SCHICCHI	Patrimônio cultural, espaços públicos, praças, Barra Mansa, Santiago de Cuba, gestão do patrimônio.		33006016010P0	PATRIMÔNIO E TERRITÓRIO: HISTÓRIA, MEMÓRIA E POLÍTICAS DE PRESERVAÇÃO	190.0				DISSERTAÇÃO		Urbanism, Tourism, Viracopos International Airport, Public Policy, Campinas, Urban Renewal.	1	URBANISMO
NOLETO, R. A. C.	RODRIGO DE ANDRADE COSTA NOLETO	Biblioteca Central George Alexander 	00889834000108	29/08/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Taxas)	Ensino e Pesquisa	PORTUGUES	Spaces underutilized;Sustainability;Sustainable urbanism;Urban planning;Contemporary city	URBANISMO MODERNO E CONTEMPORÂNEO: REPRESENTAÇÃO E INTERVENÇÃO	Sim	7.0	Sim	GILDA COLLET BRUNA	Espaços subutilizados;Sustentabilidade;Urbanismo sustentável;Planejamento urbano;Cidade contemporânea		33024014020P7	CIDADES E EDIFÍCIOS SUSTENTÁVEIS - PARTE III	305.0			Outros	DISSERTAÇÃO	Colaborador	A CIDADE SUSTENTÁVEL: REGENERAÇÃO DE ESPAÇOS SUBUTILIZADOS EM ÁREAS CENTRAIS	1	PROJETO DE ARQUITETURA E URBANISMO
BARIONI, B. C. A.	BARBARA CAVALCANTE DE ANDRADE BARIONI	Biblioteca Central George Alexander 		15/08/2016		Ensino e Pesquisa	PORTUGUES	Railroad Edge;Brás;Public Space;Pedestrian flow	URBANISMO MODERNO E CONTEMPORÂNEO: REPRESENTAÇÃO E INTERVENÇÃO	Sim		Sim	EUNICE HELENA SGUIZZARDI	Orla Ferroviária;Brás;Espaço Público;Fluxo pedestre		33024014020P7	PROJETOS URBANOS NA AMÉRICA LATINA: CRITÉRIOS QUALITATIVOS E INDICADORES. OS CASOS DE RECIFE, RIO DE JANEIRO, SANTIAGO DO CHILE E CALAMA - II	132.0			Outros	DISSERTAÇÃO	CLT	A fragmentação do território e o espaço público para o pedestre no bairro do Brás 	1	PROJETO DE ARQUITETURA E URBANISMO
REQUENA, W. A. P.	WENDIE APARECIDA PICCININI REQUENA	Biblioteca Central George Alexander 	60967551000150	16/08/2016	UNIVERSIDADE PRESBITERIANA MACKENZIE - Programa de Isenção Integral de Mensalidades e Taxas	Ensino e Pesquisa	PORTUGUES	Local Productive Arrangement;Sustainable Development;Environment	URBANISMO MODERNO E CONTEMPORÂNEO: REPRESENTAÇÃO E INTERVENÇÃO	Sim	42.0	Sim	GILDA COLLET BRUNA	Arranjos Produtivos Locais;Desenvolvimento Sustentável;Meio Ambiente		33024014020P7	CIDADES E EDIFÍCIOS SUSTENTÁVEIS - PARTE III	149.0			Instituição de Ensino e Pesquisa	TESE	CLT	A localização de APLs como condicionante do Desenvolvimento sustentável na Cidade Satélite de Cumbica 	1	PROJETO DE ARQUITETURA E URBANISMO
BENINI, S. M.	SANDRA MEDINA BENINI	Biblioteca Central George Alexander 	60967551000150	26/04/2016	UNIVERSIDADE PRESBITERIANA MACKENZIE - Bolsas IPM	Ensino e Pesquisa	PORTUGUES	Governance;Agenda 21;Diretor Plan;Environmental Quality of the Urban Space	URBANISMO MODERNO E CONTEMPORÂNEO: REPRESENTAÇÃO E INTERVENÇÃO	Sim	11.0	Sim	CARLOS GUILHERME SANTOS SEROA DA MOTA	Governança;Agenda 21;Plano Diretor;Qualidade Ambiental do Espaço Urbano		33024014020P7	HISTÓRIA, CULTURA E CIDADE NO BRASIL CONTEMPORÂNEO	382.0			Outros	TESE	Colaborador	AGENDA 21 LOCAL COMO INSTRUMENTO DA BOA GOVERNANÇA: Estudo de Caso da Estância Turística de Tupã/SP	1	PROJETO DE ARQUITETURA E URBANISMO
ROSIN, J. A. R. G.	JEANE APARECIDA ROMBI DE GODOY ROSIN	Biblioteca Central George Alexander 	00889834000108	31/08/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Bolsas)	Ensino e Pesquisa	PORTUGUES	Permanent preservation areas;Springs;Laws;Urban and environmental policy;Human Settlements	URBANISMO MODERNO E CONTEMPORÂNEO: REPRESENTAÇÃO E INTERVENÇÃO	Sim	41.0	Sim	ANGELICA APARECIDA TANUS BENATTI ALVIM	Áreas de Preservação Permanente;Mananciais;Legislações;Políticas Públicas Urbanas e Ambientais;Assentamentos Humanos		33024014020P7	POLÍTICAS PÚBLICAS E PROJETOS URBANOS NA CIDADE CONTEMPORÂNEA: limites e perspectivas para a recuperação de assentamentos precários localizados em áreas protegidas no meio urbano.	432.0			Instituição de Ensino e Pesquisa	TESE	CLT	ÁREAS DE PRESERVAÇÃO PERMANENTE E AS DINÂMICAS URBANAS E SOCIOAMBIENTAIS: AVANÇOS E DESAFIOS DAS POLÍTICAS DE PROTEÇÃO E RECUPERAÇÃO AOS MANANCIAIS	1	PROJETO DE ARQUITETURA E URBANISMO
COMUNE, A. C. D.	AGNES COSTA DEL COMUNE	Biblioteca Central George Alexander 	00889834000108	03/08/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Bolsas)	Ensino e Pesquisa	PORTUGUES	Architecture;Music;Design Process;Projetual analysis	ARQUITETURA MODERNA E CONTEMPORÂNEA: REPRESENTAÇÃO E INTERVENÇÃO	Sim	18.0	Sim	RAFAEL ANTONIO CUNHA PERRONE	Arquitetura;Música;Processo de projeto;Análise projetual		33024014020P7	PROJETO, PESQUISA & ENSINO - PARTE III	194.0			Outros	DISSERTAÇÃO	Bolsa de Fixação	Arquitetura + Música como processo de projeto para a composição arquitetônica	1	PROJETO DE ARQUITETURA E URBANISMO
MENDES, R. G.	RENATA GONCALVES MENDES	Biblioteca Central George Alexander 		10/11/2016		Profissional Autônomo	PORTUGUES	City;Contemporary Architecture;Open and Collective Spaces;Graphical Analysis;Architectural Design;Case Studies	ARQUITETURA MODERNA E CONTEMPORÂNEA: REPRESENTAÇÃO E INTERVENÇÃO	Sim		Sim	RUTH VERDE ZEIN	Cidade;Arquitetura Contemporânea;Espaços abertos e coletivos;Análises Gráficas;Projeto de Arquitetura;Estudos de Caso		33024014020P7	ARQUITETURA LATINO-AMERICANA RECENTE: ESPAÇOS ABERTOS/ESPAÇOS COLETIVOS	244.0			Empresa Privada	DISSERTAÇÃO	Colaborador	ARQUITETURAS QUE GERAM ESPAÇOS ABERTOS E COLETIVOS: Uma hipótese de leitura crítica e referenciada	1	PROJETO DE ARQUITETURA E URBANISMO
CAMPAGNER, L. G.	LARISSA GARCIA CAMPAGNER	Biblioteca Central George Alexander 	60967551000150	23/08/2016	UNIVERSIDADE PRESBITERIANA MACKENZIE - Benefício Funcionário	Ensino e Pesquisa	PORTUGUES	Retail;Location;Master Plan;Urban Policy;Trade and Services;Urban Economy;Urban Development;Urban Project	URBANISMO MODERNO E CONTEMPORÂNEO: REPRESENTAÇÃO E INTERVENÇÃO	Sim	48.0	Sim	EUNICE HELENA SGUIZZARDI	Varejo;Localização;Plano Diretor;Política Urbana;Comércio e Serviços;Economia Urbana;Desenvolvimento Urbano;Projetos Urbanos		33024014020P7	PROJETOS URBANOS NA AMÉRICA LATINA: CRITÉRIOS QUALITATIVOS E INDICADORES. OS CASOS DE RECIFE, RIO DE JANEIRO, SANTIAGO DO CHILE E CALAMA - II	265.0			Instituição de Ensino e Pesquisa	TESE	CLT	Atividade Varejista e Desenvolvimento Urbano, uma (tênue) interface: Avanços e Desafios dos Eixos de Estruturação da Transformação Urbana - Plano Diretor Estratégico do Município de São Paulo (PDE 2014)	1	PROJETO DE ARQUITETURA E URBANISMO
